Timestamp,Student_ID,Activity,Confidence
2025-10-16 00:00:00,4,Studying/Attentive,0.812113881111145
2025-10-16 00:00:00,5,Studying/Attentive,0.7896531820297241
2025-10-16 00:00:00,6,Studying/Attentive,0.7187730669975281
2025-10-16 00:00:00,7,Studying/Attentive,0.568967342376709
2025-10-16 00:00:00,9,Studying/Attentive,0.47435125708580017
2025-10-16 00:00:00,1,Studying/Attentive,0.8945596814155579
2025-10-16 00:00:00,2,Studying/Attentive,0.8824819922447205
2025-10-16 00:00:00,4,Studying/Attentive,0.8101511001586914
2025-10-16 00:00:00,5,Studying/Attentive,0.7344449162483215
2025-10-16 00:00:00,6,Studying/Attentive,0.5896931886672974
2025-10-16 00:00:00,7,Studying/Attentive,0.5668588876724243
2025-10-16 00:00:00,10,Studying/Attentive,0.473760187625885
2025-10-16 00:00:00,14,Studying/Attentive,0.3189801871776581
2025-10-16 00:00:00,1,Studying/Attentive,0.8918582201004028
2025-10-16 00:00:00,2,Studying/Attentive,0.8826376795768738
2025-10-16 00:00:00,4,Studying/Attentive,0.8111954927444458
2025-10-16 00:00:00,5,Studying/Attentive,0.7089495062828064
2025-10-16 00:00:00,6,Studying/Attentive,0.6583365201950073
2025-10-16 00:00:00,7,Studying/Attentive,0.5901217460632324
2025-10-16 00:00:00,12,Studying/Attentive,0.3977389931678772
2025-10-16 00:00:00,14,Sleeping,0.38561075925827026
2025-10-16 00:00:00,1,Studying/Attentive,0.8886443376541138
2025-10-16 00:00:00,2,Studying/Attentive,0.879029393196106
2025-10-16 00:00:00,4,Studying/Attentive,0.7901386618614197
2025-10-16 00:00:00,5,Studying/Attentive,0.7892811298370361
2025-10-16 00:00:00,6,Studying/Attentive,0.705623209476471
2025-10-16 00:00:00,9,Studying/Attentive,0.5746392607688904
2025-10-16 00:00:00,13,Studying/Attentive,0.38112393021583557
2025-10-16 00:00:00,14,Studying/Attentive,0.3352087736129761
2025-10-16 00:00:00,1,Studying/Attentive,0.8890711665153503
2025-10-16 00:00:00,2,Studying/Attentive,0.8710330128669739
2025-10-16 00:00:00,4,Studying/Attentive,0.7958407998085022
2025-10-16 00:00:00,5,Studying/Attentive,0.7856283783912659
2025-10-16 00:00:00,6,Studying/Attentive,0.7136179804801941
2025-10-16 00:00:00,7,Studying/Attentive,0.6208545565605164
2025-10-16 00:00:00,8,Studying/Attentive,0.5604797005653381
2025-10-16 00:00:00,14,Studying/Attentive,0.4185163676738739
